0,basePRM,0,0.36069726943969727,198
0,basePRM,0,0.7371025085449219,198
0,basePRM,0,1.0658669471740723,199
0,lazyPRM,0,0.09509444236755371,1124
0,lazyPRM,1,0.11521220207214355,52
0,lazyPRM,0,0.20772719383239746,1056
0,visibilityPRM,3,0.48308801651000977,4
0,visibilityPRM,2,1.0604095458984375,6
0,visibilityPRM,3,1.6012718677520752,6
0,visibilityPRM_custom,3,0.25856971740722656,4
0,visibilityPRM_custom,1,0.2909975051879883,2
0,visibilityPRM_custom,1,0.3732757568359375,4

0,basePRM,0,0.44716453552246094,200
0,basePRM,9,0.9461848735809326,200
0,basePRM,0,1.3610327243804932,200
0,lazyPRM,6,0.06246447563171387,562
0,lazyPRM,1,0.08002042770385742,69
0,lazyPRM,1,0.08853602409362793,45
0,visibilityPRM,5,0.632157564163208,6
0,visibilityPRM,3,1.3253264427185059,6
0,visibilityPRM,3,1.8426361083984375,4
0,visibilityPRM_custom,2,0.3155639171600342,5
0,visibilityPRM_custom,1,0.3900761604309082,2
0,visibilityPRM_custom,1,0.4260878562927246,5

0,basePRM,0,0.3412747383117676,200
0,basePRM,13,0.8175501823425293,201
0,basePRM,14,1.155111312866211,200
0,lazyPRM,0,0.05831718444824219,1109
0,lazyPRM,1,0.0638723373413086,30
0,lazyPRM,3,0.13834929466247559,920
0,visibilityPRM,4,0.6471638679504395,6
0,visibilityPRM,3,1.1182835102081299,6
0,visibilityPRM,3,1.811807632446289,6
0,visibilityPRM_custom,2,0.19238066673278809,10
0,visibilityPRM_custom,1,0.30330944061279297,5
0,visibilityPRM_custom,1,0.590775728225708,5

0,basePRM,0,0.5175902843475342,199
0,basePRM,0,0.9568209648132324,199
0,basePRM,0,1.367178201675415,199
0,lazyPRM,0,0.1736011505126953,1011
0,lazyPRM,3,0.26250696182250977,468
0,lazyPRM,0,0.3361966609954834,1105
0,visibilityPRM,5,0.45986437797546387,6
0,visibilityPRM,2,1.1960716247558594,6
0,visibilityPRM,3,1.7437098026275635,6
0,visibilityPRM_custom,2,0.11912775039672852,5
0,visibilityPRM_custom,1,0.2208387851715088,4
0,visibilityPRM_custom,1,0.3008852005004883,5

0,basePRM,0,0.3701024055480957,200
0,basePRM,20,0.7323405742645264,200
0,basePRM,0,1.0668814182281494,198
0,lazyPRM,5,0.06987285614013672,856
0,lazyPRM,1,0.07672381401062012,27
0,lazyPRM,1,0.0969696044921875,39
0,visibilityPRM,3,0.38428544998168945,4
0,visibilityPRM,2,0.9177765846252441,4
0,visibilityPRM,3,1.3470792770385742,6
0,visibilityPRM_custom,3,0.2719907760620117,4
0,visibilityPRM_custom,1,0.3666408061981201,5
0,visibilityPRM_custom,1,0.4198939800262451,4
